transaction_id,date,store_id,product_id,quantity,unit_price,total_amount,customer_age
2579,2024-06-01,11,1019,9,405.26,3647.34,43
2580,2024-12-25,13,1025,10,465.62,4656.2,18
2581,2024-10-12,8,1012,8,399.48,3195.84,27
2582,2024-06-21,16,1096,8,141.52,1132.16,51
2583,2024-11-15,3,1054,9,146.95,1322.55,35
2584,2024-12-10,19,1015,1,342.54,342.54,42
2585,2024-08-29,3,1019,6,205.78,1234.68,30
2586,2024-01-13,4,1078,1,382.48,382.48,41
2587,2024-04-27,18,1090,10,127.45,1274.5,69
2588,2024-03-21,2,1079,7,32.13,224.91,34
2589,2024-12-03,3,1077,8,313.2,2505.6,21
2590,2024-02-13,10,1005,4,380.61,1522.44,54
2591,2024-10-23,13,1043,10,11.83,118.3,43
2592,2024-01-21,14,1085,6,168.89,1013.34,51
2593,2024-07-26,6,1073,7,392.8,2749.6,53
2594,2024-09-22,16,1078,2,40.46,80.92,48
2595,2024-07-18,12,1001,9,185.07,1665.63,20
2596,2024-06-29,3,1006,7,329.3,2305.1,60
2597,2024-06-18,6,1003,2,314.5,629.0,55
2598,2024-10-22,1,1085,5,73.6,368.0,64
2599,2024-10-01,18,1009,10,346.56,3465.6,69
2600,2024-11-09,8,1100,4,493.16,1972.64,62
2601,2024-03-14,18,1074,6,140.59,843.54,25
2602,2024-12-14,17,1076,9,48.52,436.68,24
2603,2024-02-20,20,1091,6,493.92,2963.52,18
2604,2024-02-01,4,1044,1,438.35,438.35,59
2605,2024-02-26,4,1080,1,18.03,18.03,68
2606,2024-11-18,20,1040,8,273.24,2185.92,32
2607,2024-05-27,9,1017,8,77.08,616.64,24
2608,2024-01-29,20,1035,2,220.01,440.02,61
2609,2024-10-03,10,1092,3,433.28,1299.84,46
2610,2024-10-25,13,1003,7,118.12,826.84,53
2611,2024-07-16,1,1082,6,273.12,1638.72,44
2612,2024-10-03,18,1013,7,331.3,2319.1,68
2613,2024-06-09,18,1003,7,440.25,3081.75,25
2614,2024-02-11,1,1048,1,236.69,236.69,54
2615,2024-11-25,10,1085,5,248.03,1240.15,70
2616,2024-04-06,11,1007,8,132.89,1063.12,30
2617,2024-06-29,19,1001,4,156.69,626.76,31
2618,2024-01-08,4,1091,6,475.53,2853.18,24
2619,2024-02-22,20,1075,4,194.43,777.72,44
2620,2024-08-10,13,1048,2,497.22,994.44,62
2621,2024-04-15,4,1078,8,72.42,579.36,42
2622,2024-07-20,10,1059,1,187.39,187.39,61
2623,2024-01-15,13,1092,2,476.95,953.9,22
2624,2024-03-30,2,1047,7,22.99,160.93,21
2625,2024-05-29,3,1050,3,283.21,849.63,52
2626,2024-11-26,9,1033,8,269.02,2152.16,59
2627,2024-07-07,17,1011,4,273.94,1095.76,63
2628,2024-09-02,8,1088,4,241.01,964.04,22
2629,2024-01-13,19,1023,6,442.04,2652.24,37
2630,2024-12-25,14,1076,6,499.81,2998.86,42
2631,2024-10-06,15,1008,1,383.43,383.43,38
2632,2024-11-25,4,1037,6,219.15,1314.9,46
2633,2024-02-04,15,1012,3,67.38,202.14,35
2634,2024-04-26,15,1035,10,270.43,2704.3,34
2635,2024-06-13,2,1086,6,378.56,2271.36,35
2636,2024-02-27,9,1022,3,498.08,1494.24,42
2637,2024-12-10,5,1022,4,108.89,435.56,32
2638,2024-07-06,7,1065,8,79.48,635.84,43
2639,2024-09-01,4,1084,2,31.84,63.68,55
2640,2024-04-13,15,1091,9,82.82,745.38,65
2641,2024-03-16,9,1069,9,436.41,3927.69,56
2642,2024-05-20,7,1072,9,369.77,3327.93,23
2643,2024-05-17,15,1023,6,17.82,106.92,33
2644,2024-09-10,17,1096,3,399.3,1197.9,48
2645,2024-10-16,15,1067,1,84.88,84.88,20
2646,2024-04-02,19,1100,7,242.59,1698.13,30
2647,2024-05-07,11,1033,6,494.32,2965.92,53
2648,2024-08-28,11,1002,5,51.89,259.45,32
2649,2024-12-18,2,1061,7,395.95,2771.65,24
2650,2024-12-14,3,1081,6,487.81,2926.86,42
2651,2024-11-09,1,1039,7,392.21,2745.47,55
2652,2024-04-27,4,1043,10,60.45,604.5,47
2653,2024-08-11,2,1097,4,255.66,1022.64,56
2654,2024-04-15,14,1065,10,400.09,4000.9,41
2655,2024-03-17,17,1023,3,58.3,174.9,29
2656,2024-08-19,19,1058,7,326.37,2284.59,69
2657,2024-07-06,11,1057,5,306.12,1530.6,31
2658,2024-02-22,4,1061,10,266.18,2661.8,36
2659,2024-04-12,18,1100,7,441.59,3091.13,23
2660,2024-07-13,16,1022,5,354.27,1771.35,33
2661,2024-09-16,1,1002,1,374.54,374.54,46
2662,2024-09-10,7,1062,6,127.14,762.84,52
2663,2024-04-19,19,1047,9,334.82,3013.38,41
2664,2024-01-09,9,1089,8,458.48,3667.84,45
2665,2024-08-18,3,1032,4,108.59,434.36,20
2666,2024-02-01,16,1038,7,172.37,1206.59,69
2667,2024-12-11,3,1088,3,365.82,1097.46,52
2668,2024-08-04,2,1082,6,344.43,2066.58,50
2669,2024-10-28,12,1094,6,249.02,1494.12,18
2670,2024-09-10,17,1026,5,249.34,1246.7,25
2671,2024-10-26,15,1030,10,31.9,319.0,20
2672,2024-05-12,17,1032,4,166.39,665.56,43
2673,2024-03-02,5,1075,8,227.28,1818.24,58
2674,2024-06-15,6,1037,4,423.05,1692.2,46
2675,2024-05-01,7,1086,1,228.35,228.35,45
2676,2024-11-25,19,1064,1,181.15,181.15,68
2677,2024-12-11,7,1092,2,435.42,870.84,33
2678,2024-03-16,8,1040,7,209.88,1469.16,51
2679,2024-06-27,19,1054,3,380.42,1141.26,36
2680,2024-06-27,16,1092,10,272.12,2721.2,23
2681,2024-05-21,15,1078,8,364.67,2917.36,70
2682,2024-10-24,4,1054,9,188.79,1699.11,21
2683,2024-11-21,17,1035,4,67.03,268.12,53
2684,2024-06-11,20,1091,3,66.68,200.04,70
2685,2024-11-10,20,1036,3,47.13,141.39,23
2686,2024-07-12,17,1047,4,466.01,1864.04,55
2687,2024-01-16,8,1068,10,118.78,1187.8,68
2688,2024-06-03,15,1060,7,90.76,635.32,69
2689,2024-06-15,19,1014,4,387.26,1549.04,51
2690,2024-10-20,4,1044,5,458.46,2292.3,48
2691,2024-07-11,11,1025,10,278.61,2786.1,47
2692,2024-04-10,18,1014,1,324.6,324.6,54
2693,2024-04-21,6,1092,8,418.91,3351.28,31
2694,2024-09-04,15,1034,8,186.92,1495.36,66
2695,2024-04-01,11,1003,2,78.41,156.82,25
2696,2024-07-03,4,1096,8,470.02,3760.16,40
2697,2024-10-10,17,1043,9,243.65,2192.85,59
2698,2024-09-13,20,1082,1,406.58,406.58,67
2699,2024-08-07,15,1033,5,280.52,1402.6,55
2700,2024-09-21,13,1041,10,98.14,981.4,62
2701,2024-10-18,3,1035,8,80.29,642.32,20
2702,2024-01-26,17,1081,2,419.61,839.22,67
2703,2024-12-29,12,1060,5,473.06,2365.3,64
2704,2024-04-27,16,1083,1,192.95,192.95,21
2705,2024-07-16,7,1028,3,167.02,501.06,20
2706,2024-10-27,18,1091,8,482.4,3859.2,24
2707,2024-11-10,4,1013,2,452.3,904.6,64
2708,2024-05-26,5,1020,5,363.21,1816.05,30
2709,2024-08-06,6,1061,9,271.87,2446.83,41
2710,2024-01-09,1,1008,2,423.85,847.7,69
2711,2024-03-31,7,1082,6,390.55,2343.3,35
2712,2024-06-29,18,1044,6,91.83,550.98,65
2713,2024-03-10,12,1029,1,127.66,127.66,21
2714,2024-03-26,4,1040,4,432.97,1731.88,50
2715,2024-06-27,5,1062,2,214.44,428.88,63
2716,2024-07-07,8,1032,6,182.97,1097.82,25
2717,2024-01-15,2,1049,1,280.91,280.91,34
2718,2024-01-14,15,1001,8,206.22,1649.76,39
2719,2024-12-14,1,1074,10,110.74,1107.4,29
2720,2024-12-07,18,1042,9,456.71,4110.39,64
2721,2024-12-26,7,1072,8,189.21,1513.68,47
2722,2024-04-10,7,1061,3,328.88,986.64,44
2723,2024-04-26,15,1034,10,235.31,2353.1,18
2724,2024-12-06,15,1061,9,301.07,2709.63,48
2725,2024-05-15,12,1091,7,447.89,3135.23,70
2726,2024-06-09,7,1096,6,400.05,2400.3,59
2727,2024-03-03,7,1013,9,10.28,92.52,68
2728,2024-11-02,8,1078,6,211.51,1269.06,54
2729,2024-09-18,6,1018,1,45.51,45.51,55
2730,2024-01-20,17,1088,4,6.15,24.6,52
2731,2024-05-07,3,1063,1,43.49,43.49,19
2732,2024-04-06,3,1041,9,27.49,247.41,51
2733,2024-12-20,3,1036,10,37.0,370.0,69
2734,2024-08-18,6,1045,9,442.45,3982.05,21
2735,2024-03-30,19,1099,3,99.82,299.46,50
2736,2024-06-15,5,1094,4,180.96,723.84,18
2737,2024-05-22,7,1097,8,135.58,1084.64,28
2738,2024-01-22,2,1027,3,51.79,155.37,60
2739,2024-08-14,17,1074,1,250.19,250.19,64
2740,2024-01-07,9,1001,5,169.76,848.8,26
2741,2024-01-29,4,1052,4,156.92,627.68,60
2742,2024-04-06,13,1096,1,217.5,217.5,30
2743,2024-03-29,6,1089,3,109.2,327.6,22
2744,2024-12-06,1,1098,6,191.3,1147.8,22
2745,2024-05-17,8,1049,6,144.06,864.36,50
2746,2024-09-17,19,1077,5,433.38,2166.9,33
2747,2024-08-27,12,1022,1,207.14,207.14,54
2748,2024-08-31,19,1019,3,205.26,615.78,62
2749,2024-12-28,5,1027,10,311.88,3118.8,46
2750,2024-05-09,11,1099,7,35.41,247.87,43
2751,2024-11-08,12,1016,4,17.74,70.96,59
2752,2024-04-29,15,1019,6,219.58,1317.48,50
2753,2024-02-20,19,1091,9,339.51,3055.59,42
2754,2024-04-02,18,1046,7,154.35,1080.45,31
2755,2024-07-09,8,1036,5,190.97,954.85,37
2756,2024-05-03,9,1078,7,388.43,2719.01,42
2757,2024-07-10,3,1066,10,156.47,1564.7,38
2758,2024-01-11,15,1050,1,44.13,44.13,28
2759,2024-05-10,3,1085,9,404.34,3639.06,22
2760,2024-11-06,16,1037,10,78.66,786.6,31
2761,2024-06-30,12,1021,8,180.9,1447.2,69
2762,2024-07-07,2,1041,2,123.43,246.86,61
2763,2024-05-05,16,1064,1,380.54,380.54,57
2764,2024-09-19,8,1043,3,283.61,850.83,28
2765,2024-11-05,8,1097,4,230.68,922.72,33
2766,2024-05-05,3,1086,6,278.76,1672.56,28
2767,2024-08-02,13,1059,7,254.85,1783.95,23
2768,2024-11-18,15,1058,5,22.66,113.3,26
2769,2024-05-05,8,1031,4,285.32,1141.28,51
2770,2024-02-20,18,1041,10,334.02,3340.2,67
2771,2024-01-02,6,1100,8,422.13,3377.04,41
2772,2024-03-27,12,1069,3,115.52,346.56,64
2773,2024-03-25,8,1061,1,191.97,191.97,26
2774,2024-11-23,1,1069,4,62.17,248.68,49
2775,2024-08-31,9,1046,2,406.28,812.56,24
2776,2024-03-24,17,1084,10,224.52,2245.2,29
2777,2024-07-18,13,1059,1,305.35,305.35,50
2778,2024-04-02,5,1024,2,90.91,181.82,36
2779,2024-03-27,3,1067,2,86.15,172.3,40
2780,2024-07-17,5,1026,3,271.3,813.9,38
2781,2024-02-07,1,1033,4,179.54,718.16,23
2782,2024-11-05,11,1066,3,119.09,357.27,45
2783,2024-11-01,14,1029,2,454.64,909.28,39
2784,2024-05-31,17,1043,6,475.47,2852.82,26
2785,2024-02-12,16,1059,1,425.99,425.99,36
2786,2024-02-18,7,1060,4,302.2,1208.8,50
2787,2024-04-30,8,1023,8,281.87,2254.96,60
2788,2024-01-28,7,1007,10,22.86,228.6,42
2789,2024-01-04,2,1000,9,75.73,681.57,65
2790,2024-03-11,17,1059,9,323.97,2915.73,39
2791,2024-12-11,20,1053,7,230.9,1616.3,63
2792,2024-05-21,9,1056,5,429.0,2145.0,60
2793,2024-06-01,1,1027,9,497.36,4476.24,59
2794,2024-04-27,5,1044,9,371.76,3345.84,55
2795,2024-09-07,15,1075,4,422.3,1689.2,33
2796,2024-01-30,1,1009,10,143.44,1434.4,34
2797,2024-07-06,17,1088,5,58.32,291.6,22
2798,2024-04-20,11,1084,10,483.25,4832.5,24
2799,2024-05-03,19,1070,6,389.04,2334.24,68
2800,2024-10-09,6,1079,6,72.35,434.1,25
2801,2024-10-16,5,1068,8,378.29,3026.32,44
2802,2024-07-22,5,1073,5,48.62,243.1,43
2803,2024-09-19,9,1047,9,350.45,3154.05,55
2804,2024-04-07,2,1019,2,223.02,446.04,36
2805,2024-07-01,12,1017,7,338.26,2367.82,28
2806,2024-12-07,11,1094,2,368.71,737.42,48
2807,2024-01-12,18,1100,9,149.93,1349.37,32
2808,2024-11-07,20,1014,10,469.56,4695.6,62
2809,2024-12-21,4,1063,9,245.68,2211.12,66
2810,2024-12-27,4,1047,1,343.52,343.52,42
2811,2024-09-22,11,1041,8,42.55,340.4,20
2812,2024-03-21,8,1081,10,25.49,254.9,46
2813,2024-10-09,20,1073,7,157.37,1101.59,57
2814,2024-11-25,10,1072,8,282.71,2261.68,26
2815,2024-09-16,6,1017,9,355.43,3198.87,61
2816,2024-07-20,14,1085,2,142.64,285.28,70
2817,2024-05-08,14,1031,1,308.55,308.55,57
2818,2024-06-13,15,1097,1,319.16,319.16,52
2819,2024-08-22,2,1003,8,258.22,2065.76,48
2820,2024-07-01,6,1054,8,173.74,1389.92,29
2821,2024-10-12,4,1069,6,447.13,2682.78,40
2822,2024-08-14,18,1029,6,380.1,2280.6,30
2823,2024-04-24,14,1046,9,115.72,1041.48,20
2824,2024-10-10,10,1099,8,37.13,297.04,40
2825,2024-05-17,9,1013,3,117.96,353.88,56
2826,2024-04-11,11,1098,3,147.57,442.71,27
2827,2024-08-07,19,1100,3,307.66,922.98,22
2828,2024-10-25,15,1082,1,396.88,396.88,42
2829,2024-08-14,3,1052,10,103.18,1031.8,54
2830,2024-04-24,7,1062,5,281.35,1406.75,51
2831,2024-04-12,3,1094,8,318.71,2549.68,59
2832,2024-09-02,8,1048,1,374.12,374.12,18
2833,2024-03-20,7,1025,9,336.43,3027.87,65
2834,2024-12-21,16,1012,8,486.23,3889.84,41
2835,2024-03-24,17,1061,3,57.38,172.14,60
2836,2024-01-19,14,1050,9,418.99,3770.91,60
2837,2024-09-19,9,1055,8,105.34,842.72,32
2838,2024-10-10,7,1066,10,161.72,1617.2,32
2839,2024-07-06,19,1021,2,205.21,410.42,45
2840,2024-04-16,13,1005,9,259.82,2338.38,31
2841,2024-02-15,10,1066,4,261.64,1046.56,46
2842,2024-03-15,2,1011,7,49.89,349.23,22
2843,2024-05-30,19,1082,4,375.95,1503.8,30
2844,2024-10-01,16,1016,3,124.87,374.61,40
2845,2024-04-10,2,1094,2,472.94,945.88,50
2846,2024-10-11,10,1085,1,352.8,352.8,49
2847,2024-08-23,6,1072,7,183.94,1287.58,53
2848,2024-04-18,17,1003,2,8.85,17.7,28
2849,2024-12-27,2,1036,9,325.43,2928.87,53
2850,2024-06-04,6,1031,1,222.12,222.12,26
2851,2024-01-05,13,1084,10,72.15,721.5,25
2852,2024-12-21,9,1023,5,430.98,2154.9,51
2853,2024-11-05,10,1015,1,101.52,101.52,49
2854,2024-04-09,14,1058,9,186.05,1674.45,42
2855,2024-07-28,2,1057,5,412.04,2060.2,39
2856,2024-02-14,9,1049,8,367.87,2942.96,53
2857,2024-04-20,1,1081,3,129.51,388.53,32
2858,2024-02-11,1,1004,9,63.42,570.78,51
2859,2024-05-10,19,1091,2,104.24,208.48,40
2860,2024-10-20,1,1061,4,154.3,617.2,32
2861,2024-10-30,4,1000,2,212.1,424.2,18
2862,2024-02-29,3,1072,6,304.39,1826.34,60
2863,2024-03-30,20,1099,3,494.6,1483.8,37
2864,2024-08-11,11,1008,9,261.31,2351.79,54
2865,2024-06-02,1,1055,10,118.33,1183.3,44
2866,2024-05-25,12,1007,3,272.67,818.01,55
2867,2024-02-07,3,1023,7,283.51,1984.57,61
2868,2024-12-08,4,1070,7,183.14,1281.98,46
2869,2024-07-27,2,1015,6,34.35,206.1,56
2870,2024-09-10,19,1041,1,334.04,334.04,60
2871,2024-02-15,4,1019,1,486.19,486.19,41
2872,2024-03-21,16,1097,8,449.69,3597.52,42
2873,2024-09-17,13,1060,4,489.35,1957.4,52
2874,2024-04-22,1,1040,6,74.24,445.44,26
2875,2024-03-25,17,1096,9,81.48,733.32,42
2876,2024-01-13,19,1051,4,169.9,679.6,50
2877,2024-06-18,1,1029,4,318.7,1274.8,63
2878,2024-08-17,18,1002,7,128.85,901.95,33
2879,2024-07-28,14,1052,10,412.7,4127.0,66
2880,2024-03-26,15,1049,8,56.72,453.76,26
2881,2024-11-13,9,1064,5,296.76,1483.8,47
2882,2024-05-20,8,1032,1,484.87,484.87,38
2883,2024-09-28,8,1076,8,459.64,3677.12,19
2884,2024-01-04,4,1055,9,118.58,1067.22,52
2885,2024-06-23,2,1044,3,415.75,1247.25,41
2886,2024-05-16,3,1018,9,59.39,534.51,35
2887,2024-11-03,5,1059,8,405.32,3242.56,53
2888,2024-11-02,14,1045,4,252.53,1010.12,68
2889,2024-04-18,16,1071,1,383.27,383.27,66
2890,2024-11-04,13,1027,8,181.17,1449.36,43
2891,2024-02-11,9,1041,1,315.21,315.21,18
2892,2024-07-23,6,1078,1,92.44,92.44,46
2893,2024-02-15,3,1013,7,144.36,1010.52,60
2894,2024-08-20,8,1031,8,201.47,1611.76,64
2895,2024-01-01,7,1004,9,120.49,1084.41,60
2896,2024-06-13,11,1030,9,448.64,4037.76,26
2897,2024-11-28,12,1016,3,328.22,984.66,18
2898,2024-06-06,13,1016,9,267.99,2411.91,19
2899,2024-11-04,7,1024,4,406.53,1626.12,18
2900,2024-06-07,18,1026,10,373.07,3730.7,51
2901,2024-11-19,3,1028,9,57.89,521.01,62
2902,2024-07-31,20,1067,8,465.02,3720.16,54
2903,2024-05-01,4,1006,9,346.54,3118.86,19
2904,2024-01-08,18,1061,4,268.94,1075.76,57
2905,2024-10-21,14,1071,3,348.69,1046.07,26
2906,2024-12-22,1,1071,2,10.66,21.32,57
2907,2024-02-02,6,1037,9,129.66,1166.94,52
2908,2024-06-12,13,1055,9,411.92,3707.28,28
2909,2024-01-25,13,1018,9,32.6,293.4,58
2910,2024-07-29,3,1090,2,75.4,150.8,29
2911,2024-02-25,2,1066,1,82.97,82.97,21
2912,2024-09-13,11,1014,1,419.07,419.07,28
2913,2024-02-12,15,1047,10,298.47,2984.7,33
2914,2024-09-20,12,1038,8,363.94,2911.52,70
2915,2024-03-22,14,1062,3,274.59,823.77,60
2916,2024-09-15,10,1078,7,122.72,859.04,46
2917,2024-03-30,3,1014,6,498.89,2993.34,58
2918,2024-01-13,1,1096,10,253.95,2539.5,18
2919,2024-11-09,16,1049,9,498.93,4490.37,21
2920,2024-12-12,9,1009,3,487.38,1462.14,35
2921,2024-01-21,6,1025,10,493.54,4935.4,32
2922,2024-11-09,18,1030,6,82.38,494.28,63
2923,2024-03-27,20,1050,2,195.2,390.4,25
2924,2024-03-19,10,1003,6,281.41,1688.46,22
2925,2024-01-31,19,1037,7,136.86,958.02,51
2926,2024-12-24,9,1064,10,259.03,2590.3,62
2927,2024-07-19,1,1085,9,328.85,2959.65,41
2928,2024-03-05,3,1095,6,311.05,1866.3,41
2929,2024-02-25,17,1083,2,105.94,211.88,37
2930,2024-03-16,4,1089,8,115.3,922.4,36
2931,2024-02-25,1,1096,10,50.57,505.7,29
2932,2024-12-26,16,1004,4,233.45,933.8,67
2933,2024-06-10,2,1010,6,117.92,707.52,40
2934,2024-09-12,13,1057,8,390.23,3121.84,22
2935,2024-01-14,11,1055,5,178.23,891.15,19
2936,2024-03-14,13,1055,8,231.35,1850.8,18
2937,2024-02-17,1,1079,10,225.21,2252.1,66
2938,2024-12-26,7,1079,6,265.6,1593.6,30
2939,2024-05-24,18,1017,7,470.69,3294.83,45
2940,2024-02-02,6,1090,2,158.73,317.46,18
2941,2024-08-11,11,1060,9,73.16,658.44,50
2942,2024-07-07,9,1073,10,372.47,3724.7,25
2943,2024-05-01,2,1088,2,225.93,451.86,36
2944,2024-11-02,16,1018,6,53.91,323.46,41
2945,2024-02-08,1,1051,7,283.65,1985.55,70
2946,2024-09-15,19,1003,7,62.67,438.69,48
2947,2024-04-29,5,1019,7,255.34,1787.38,24
2948,2024-04-21,8,1003,9,268.57,2417.13,45
2949,2024-08-07,8,1082,7,376.87,2638.09,44
2950,2024-08-25,9,1021,8,371.1,2968.8,45
2951,2024-02-12,2,1091,4,201.82,807.28,37
2952,2024-04-09,16,1043,2,10.03,20.06,18
2953,2024-08-16,15,1007,8,394.94,3159.52,24
2954,2024-12-19,9,1059,7,88.27,617.89,24
2955,2024-12-30,5,1020,1,324.27,324.27,31
2956,2024-10-23,12,1022,5,271.86,1359.3,66
2957,2024-07-26,3,1042,1,399.2,399.2,44
2958,2024-04-05,18,1052,4,483.5,1934.0,34
2959,2024-10-23,8,1011,2,271.48,542.96,24
2960,2024-08-27,10,1043,1,479.03,479.03,33
2961,2024-11-12,9,1093,8,488.12,3904.96,47
2962,2024-06-24,16,1017,3,173.64,520.92,25
2963,2024-11-15,14,1034,6,42.19,253.14,43
2964,2024-05-03,15,1058,3,245.7,737.1,24
2965,2024-08-29,6,1050,7,433.39,3033.73,37
2966,2024-08-04,15,1060,6,478.64,2871.84,57
2967,2024-07-18,17,1068,5,169.23,846.15,46
2968,2024-08-06,14,1092,6,261.1,1566.6,35
2969,2024-05-12,9,1088,7,491.19,3438.33,70
2970,2024-02-18,5,1060,5,230.99,1154.95,41
2971,2024-08-06,8,1005,6,22.19,133.14,65
2972,2024-05-30,18,1062,4,45.27,181.08,40
2973,2024-03-09,14,1071,8,162.98,1303.84,33
2974,2024-12-03,14,1093,9,246.08,2214.72,38
2975,2024-01-14,6,1003,4,167.01,668.04,54
2976,2024-05-05,6,1092,9,140.31,1262.79,28
2977,2024-02-09,9,1100,3,94.13,282.39,62
2978,2024-10-28,5,1021,5,126.29,631.45,57
2979,2024-01-26,7,1007,4,313.08,1252.32,42
2980,2024-10-26,17,1028,1,284.08,284.08,51
2981,2024-09-07,4,1093,3,255.32,765.96,53
2982,2024-07-20,11,1026,10,260.24,2602.4,42
2983,2024-09-12,15,1031,3,190.11,570.33,18
2984,2024-05-10,9,1069,6,199.69,1198.14,36
2985,2024-06-11,10,1031,6,225.69,1354.14,51
2986,2024-09-16,10,1053,9,189.99,1709.91,58
2987,2024-03-24,20,1006,6,297.21,1783.26,66
2988,2024-07-02,8,1078,7,213.29,1493.03,26
2989,2024-09-16,3,1018,1,229.57,229.57,56
2990,2024-12-15,2,1083,6,24.66,147.96,26
2991,2024-04-01,13,1058,9,162.33,1460.97,22
2992,2024-05-16,14,1060,3,172.92,518.76,51
2993,2024-04-18,4,1013,10,442.88,4428.8,27
2994,2024-11-20,2,1053,9,42.36,381.24,29
2995,2024-11-05,4,1078,9,365.76,3291.84,59
2996,2024-04-25,4,1021,1,37.47,37.47,69
2997,2024-01-07,2,1024,8,320.76,2566.08,55
2998,2024-07-24,8,1090,2,492.87,985.74,61
2999,2024-03-06,9,1047,1,454.4,454.4,36
3000,2024-08-03,5,1025,1,393.78,393.78,42
3001,2024-07-03,19,1086,2,129.3,258.6,21
3002,2024-02-09,6,1073,6,233.42,1400.52,41
3003,2024-12-04,17,1037,5,134.57,672.85,53
3004,2024-02-01,15,1024,2,466.12,932.24,53
3005,2024-02-12,18,1071,2,420.33,840.66,42
3006,2024-11-21,12,1045,3,390.92,1172.76,28
3007,2024-01-27,1,1021,10,476.9,4769.0,27
3008,2024-03-16,1,1093,5,113.92,569.6,20
3009,2024-04-25,8,1017,1,480.13,480.13,27
3010,2024-04-18,15,1085,7,324.94,2274.58,19
3011,2024-08-25,18,1089,2,218.38,436.76,60
3012,2024-10-09,3,1025,6,110.69,664.14,45
3013,2024-10-22,10,1004,7,334.24,2339.68,63
3014,2024-08-14,19,1042,5,205.41,1027.05,48
3015,2024-12-17,2,1037,5,338.93,1694.65,33
3016,2024-01-12,16,1087,1,191.48,191.48,31
3017,2024-08-24,14,1019,1,72.74,72.74,23
3018,2024-10-16,2,1078,1,355.62,355.62,41
3019,2024-08-10,4,1097,8,214.32,1714.56,56
3020,2024-06-11,15,1012,1,26.23,26.23,28
3021,2024-02-20,8,1031,8,150.29,1202.32,55
3022,2024-06-20,15,1085,3,308.9,926.7,27
3023,2024-04-22,10,1097,5,208.19,1040.95,19
3024,2024-09-20,8,1015,5,32.25,161.25,51
3025,2024-11-03,8,1031,7,194.76,1363.32,66
3026,2024-07-18,6,1053,5,287.91,1439.55,65
3027,2024-05-03,16,1054,8,404.26,3234.08,42
3028,2024-10-04,13,1094,4,176.76,707.04,45
3029,2024-11-06,14,1020,8,331.38,2651.04,68
3030,2024-04-25,12,1035,6,321.18,1927.08,69
3031,2024-11-03,14,1007,4,358.45,1433.8,60
3032,2024-09-29,14,1060,9,75.52,679.68,36
3033,2024-04-30,1,1023,6,230.28,1381.68,22
3034,2024-04-20,13,1015,1,365.68,365.68,55
3035,2024-02-14,15,1073,10,379.29,3792.9,21
3036,2024-12-25,19,1028,7,190.22,1331.54,48
3037,2024-07-22,4,1091,8,454.75,3638.0,25
3038,2024-09-06,7,1034,10,51.26,512.6,39
3039,2024-10-19,14,1067,9,405.97,3653.73,62
3040,2024-07-27,12,1000,5,332.31,1661.55,19
3041,2024-09-22,7,1027,2,251.89,503.78,19
3042,2024-12-26,12,1059,10,395.92,3959.2,34
3043,2024-09-26,9,1079,1,430.23,430.23,54
3044,2024-04-12,2,1027,6,153.05,918.3,58
3045,2024-08-28,2,1003,4,85.76,343.04,30
3046,2024-03-09,3,1012,1,167.84,167.84,54
3047,2024-10-24,19,1058,7,105.04,735.28,57
3048,2024-05-22,20,1000,5,166.4,832.0,23
3049,2024-01-19,17,1042,10,70.49,704.9,38
3050,2024-10-20,18,1044,4,157.13,628.52,57
3051,2024-11-02,18,1032,1,466.77,466.77,62
3052,2024-09-08,2,1048,2,426.01,852.02,66
3053,2024-08-17,2,1063,10,470.49,4704.9,67
3054,2024-08-02,12,1015,5,186.87,934.35,62
3055,2024-03-04,8,1064,2,496.14,992.28,27
3056,2024-02-26,12,1033,5,420.16,2100.8,66
3057,2024-07-12,18,1070,4,480.76,1923.04,41
3058,2024-02-13,19,1039,2,16.51,33.02,19
3059,2024-01-02,1,1005,8,269.26,2154.08,69
3060,2024-10-31,11,1002,4,41.8,167.2,50
3061,2024-04-29,10,1083,8,148.74,1189.92,40
3062,2024-04-21,19,1027,10,243.68,2436.8,42
3063,2024-08-13,17,1081,1,438.91,438.91,49
3064,2024-03-24,17,1020,4,428.64,1714.56,60
3065,2024-05-19,20,1070,4,428.5,1714.0,33
3066,2024-02-07,16,1098,3,32.01,96.03,28
3067,2024-07-17,16,1026,4,359.84,1439.36,30
3068,2024-04-27,8,1044,10,365.57,3655.7,47
3069,2024-01-26,12,1001,2,478.84,957.68,49
3070,2024-06-08,7,1079,9,420.05,3780.45,64
3071,2024-09-25,10,1066,8,392.03,3136.24,46
3072,2024-12-25,14,1076,7,281.54,1970.78,42
3073,2024-04-01,4,1094,5,71.55,357.75,40
3074,2024-02-01,1,1091,8,264.15,2113.2,46
3075,2024-03-17,8,1096,5,381.07,1905.35,33
3076,2024-05-28,6,1026,3,432.15,1296.45,35
3077,2024-09-25,20,1013,10,210.9,2109.0,33
3078,2024-12-21,18,1086,6,330.89,1985.34,60
3079,2024-04-24,5,1030,9,90.56,815.04,37
3080,2024-11-25,7,1053,5,227.15,1135.75,51
3081,2024-10-24,7,1013,10,64.58,645.8,49
3082,2024-02-14,11,1071,1,231.29,231.29,66
3083,2024-02-16,16,1043,5,70.25,351.25,51
3084,2024-11-14,20,1056,1,169.97,169.97,62
3085,2024-03-09,19,1087,9,283.41,2550.69,60
